caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
1951-07-06,-0.000261,-0.000261,-0.001784,-0.001784,31528446.20,90,31536682.90,90,,
1951-07-09,0.004037,0.004037,0.001678,0.001678,31655716.80,90,31528446.20,90,,
1951-07-10,-0.005044,-0.005066,-0.003656,-0.003867,31495355.80,90,31655716.80,90,,
1951-07-11,0.002717,0.002717,0.004700,0.004700,31580927.00,90,31495355.80,90,,
1951-07-12,0.005369,0.005321,0.005268,0.005114,31748980.00,90,31580927.00,90,,
1951-07-13,0.008526,0.008526,0.007696,0.007696,32019673.40,90,31748980.00,90,,
1951-07-16,-0.011820,-0.011820,-0.009973,-0.009973,31641187.90,90,32019673.40,90,,
1951-07-17,0.009361,0.009283,0.007177,0.007075,31934910.10,90,31641187.90,90,,
1951-07-18,-0.001658,-0.002112,-0.001515,-0.002304,31867467.20,90,31934910.10,90,,
1951-07-19,-0.001335,-0.001389,0.000287,0.000156,31823202.80,90,31867467.20,90,,
1951-07-20,0.001964,0.001964,0.003069,0.003069,31885702.50,90,31823202.80,90,,
1951-07-23,0.010229,0.010229,0.007234,0.007234,32211853.90,90,31885702.50,90,,
1951-07-24,0.015313,0.015313,0.012041,0.012041,32705112.60,90,32211853.90,90,,
1951-07-25,-0.005213,-0.005213,-0.000803,-0.000803,32534631.50,90,32705112.60,90,,
1951-07-26,0.007152,0.007152,0.007416,0.007416,32767318.00,90,32534631.50,90,,
1951-07-27,0.002906,0.002906,0.005944,0.005944,32862549.60,90,32767318.00,90,,
1951-07-30,0.004286,0.004215,0.002308,0.002101,33001050.10,90,32862549.60,90,,
1951-07-31,-0.010326,-0.010326,-0.006149,-0.006149,32660294.10,90,33001050.10,90,,
1951-08-01,0.006068,0.005527,0.008122,0.007874,32840793.90,90,32660294.10,90,,
1951-08-02,0.013790,0.013313,0.009300,0.008731,33278018.40,90,32840793.90,90,,
1951-08-03,0.001254,0.001041,0.000645,0.000497,33312664.20,90,33278018.40,90,,
1951-08-06,0.007785,0.007785,0.008212,0.008212,33572009.90,90,33312664.20,90,,
1951-08-07,0.000356,0.000356,-0.000466,-0.000466,33583970.60,90,33572009.90,90,,
1951-08-08,-0.000214,-0.004392,-0.003695,-0.004764,33436457.50,90,33583970.60,90,,
1951-08-09,-0.003969,-0.003969,-0.002875,-0.002875,33303735.40,90,33436457.50,90,,
1951-08-10,-0.002422,-0.002422,-0.003748,-0.003748,33223057.50,90,33303735.40,90,,
1951-08-13,0.000507,-0.000053,-0.000590,-0.002020,33221313.00,90,33223057.50,90,,
1951-08-14,-0.001677,-0.004313,-0.001634,-0.001856,33078030.80,90,33221313.00,90,,
1951-08-15,0.004859,0.004625,0.005926,0.005565,33231023.20,90,33078030.80,90,,
1951-08-16,0.004367,0.003621,0.002288,0.001568,33351347.60,90,33231023.20,90,,
1951-08-17,0.002830,0.002519,0.003253,0.002894,33435344.90,90,33351347.60,90,,
1951-08-20,-0.000622,-0.000638,-0.001322,-0.001474,33414000.20,90,33435344.90,90,,
1951-08-21,-0.004227,-0.004227,-0.002529,-0.002529,33272773.10,90,33414000.20,90,,
1951-08-22,-0.004263,-0.004319,-0.005881,-0.006054,33129070.50,90,33272773.10,90,,
1951-08-23,0.007183,0.006969,0.004246,0.003897,33359943.90,90,33129070.50,90,,
1951-08-24,-0.000879,-0.000879,-0.002335,-0.002335,33330612.50,90,33359943.90,90,,
1951-08-27,-0.001582,-0.001582,-0.002862,-0.002862,33277891.60,90,33330612.50,90,,
1951-08-28,0.002240,0.002240,0.002407,0.002407,33352448.90,90,33277891.60,90,,
1951-08-29,0.009260,0.008496,0.010302,0.009476,33635827.20,90,33352448.90,90,,
1951-08-30,0.006975,0.006549,0.006285,0.005704,33856094.50,90,33635827.20,90,,
1951-08-31,0.001927,0.001720,0.002459,0.002222,33914320.60,90,33856094.50,90,,
1951-09-04,0.000264,0.000264,0.001847,0.001847,33923265.70,90,33914320.60,90,,
1951-09-05,0.006481,0.005854,0.005198,0.004113,34121840.10,90,33923265.70,90,,
1951-09-06,0.002964,0.002748,0.005526,0.005064,34924162.00,93,34828444.80,93,,
1951-09-07,0.002721,0.002705,0.003594,0.003359,34886546.40,90,34792431.00,90,,
1951-09-10,0.003164,0.003164,0.004507,0.004507,34996926.60,90,34886546.40,90,,
1951-09-11,-0.005196,-0.005196,-0.006265,-0.006265,34815097.50,90,34996926.60,90,,
1951-09-12,0.005102,0.004768,0.005593,0.004783,34981092.00,90,34815097.50,90,,
1951-09-13,0.004628,0.004628,0.003796,0.003796,35142978.00,90,34981092.00,90,,
1951-09-14,-0.000366,-0.000366,0.003259,0.003259,35130122.20,90,35142978.00,90,,
1951-09-17,-0.002791,-0.002791,-0.003173,-0.003173,35032060.40,90,35130122.20,90,,
1951-09-18,-0.001838,-0.001838,-0.001244,-0.001244,34967668.60,90,35032060.40,90,,
1951-09-19,0.000118,-0.000072,0.001679,0.001379,34965148.80,90,34967668.60,90,,
1951-09-20,0.000208,0.000208,0.003133,0.003133,34972409.00,90,34965148.80,90,,
1951-09-21,-0.006903,-0.006903,-0.004874,-0.004874,34730993.00,90,34972409.00,90,,
1951-09-24,-0.004296,-0.004296,-0.001064,-0.001064,34581779.20,90,34730993.00,90,,
1951-09-25,0.003937,0.003937,0.003602,0.003602,34717922.10,90,34581779.20,90,,
1951-09-26,0.000756,0.000485,0.000222,-0.000252,34734764.10,90,34717922.10,90,,
1951-09-27,-0.005557,-0.005557,-0.004876,-0.004876,34541759.40,90,34734764.10,90,,
1951-09-28,-0.000552,-0.000572,-0.001691,-0.001852,34522002.20,90,34541759.40,90,,
1951-10-01,0.009002,0.008949,0.006269,0.006120,34830923.30,90,34522002.20,90,,
1951-10-02,0.007259,0.007259,0.006831,0.006831,35083761.40,90,34830923.30,90,,
1951-10-03,0.006464,0.006402,0.008422,0.008259,35308360.80,90,35083761.40,90,,
1951-10-04,-0.002884,-0.002884,-0.000183,-0.000183,35206519.50,90,35308360.80,90,,
1951-10-05,0.002853,0.002853,0.003686,0.003686,35306971.40,90,35206519.50,90,,
1951-10-06,-0.000288,-0.000288,0.000254,0.000254,35296817.50,90,35306971.40,90,,
1951-10-08,-0.000874,-0.000947,0.000068,-0.000081,35263381.40,90,35296817.50,90,,
1951-10-09,-0.004117,-0.004137,-0.003756,-0.003958,35117490.90,90,35263381.40,90,,
1951-10-10,-0.002107,-0.002151,-0.001327,-0.001472,35041967.90,90,35117490.90,90,,
1951-10-11,0.004197,0.004197,0.003360,0.003360,35189032.20,90,35041967.90,90,,
1951-10-13,0.003457,0.003457,0.002956,0.002956,35310687.90,90,35189032.20,90,,
1951-10-15,0.002479,0.002479,0.000135,0.000135,35398220.00,90,35310687.90,90,,
1951-10-16,-0.003682,-0.003682,-0.005814,-0.005814,35267899.00,90,35398220.00,90,,
1951-10-17,-0.003038,-0.003757,-0.003440,-0.004537,35153724.90,90,35267899.00,90,,
1951-10-18,-0.000457,-0.000457,0.000429,0.000429,35137646.50,90,35153724.90,90,,
1951-10-19,-0.015195,-0.015195,-0.015201,-0.015201,34603734.80,90,35137646.50,90,,
1951-10-20,-0.008428,-0.008428,-0.007227,-0.007227,34312080.20,90,34603734.80,90,,
1951-10-22,-0.016314,-0.016440,-0.014879,-0.015206,33747993.40,90,34312080.20,90,,
1951-10-23,0.004395,0.004322,0.003552,0.003454,33893848.60,90,33747993.40,90,,
1951-10-24,0.008175,0.008175,0.007528,0.007528,34170946.20,90,33893848.60,90,,
1951-10-25,-0.003461,-0.003461,-0.004761,-0.004761,34052693.40,90,34170946.20,90,,
1951-10-26,-0.006691,-0.006691,-0.007893,-0.007893,33824848.40,90,34052693.40,90,,
1951-10-27,-0.015970,-0.015970,-0.016515,-0.016515,33284659.80,90,33824848.40,90,,
1951-10-29,0.010678,0.010678,0.007221,0.007221,33640065.10,90,33284659.80,90,,
1951-10-30,-0.000914,-0.000984,-0.001083,-0.001298,33606330.90,90,33640065.10,90,,
1951-10-31,0.012777,0.012250,0.009032,0.008791,34018023.00,90,33606330.90,90,,
1951-11-01,0.007129,0.006558,0.005712,0.005018,34241113.60,90,34018023.00,90,,
1951-11-02,-0.007378,-0.007378,-0.008172,-0.008172,33988487.50,90,34241113.60,90,,
1951-11-03,-0.008504,-0.008504,-0.007802,-0.007802,33699464.50,90,33988487.50,90,,
1951-11-05,0.003203,0.003112,0.003973,0.003803,33804330.00,90,33699464.50,90,,
1951-11-07,-0.009121,-0.014639,-0.007117,-0.008463,33309452.80,90,33804330.00,90,,
1951-11-08,0.000960,-0.000053,0.002720,0.002328,33307692.20,90,33309452.80,90,,
1951-11-09,0.012505,0.012440,0.011859,0.011502,33722031.80,90,33307692.20,90,,
1951-11-10,0.006006,0.006006,0.005218,0.005218,33924575.10,90,33722031.80,90,,
1951-11-13,-0.001077,-0.004692,-0.002301,-0.004442,33765410.90,90,33924575.10,90,,
1951-11-14,0.002320,0.002320,0.001977,0.001977,33843739.10,90,33765410.90,90,,
1951-11-15,0.000609,0.000326,0.001134,0.000308,33854787.50,90,33843739.10,90,,
1951-11-16,0.000238,-0.000322,0.002349,0.001997,33843902.00,90,33854787.50,90,,
1951-11-17,0.000672,0.000672,0.000187,0.000187,33866659.10,90,33843902.00,90,,
1951-11-19,-0.004593,-0.005107,-0.005014,-0.005968,33693697.60,90,33866659.10,90,,
1951-11-20,-0.001809,-0.002080,-0.004152,-0.004546,33623613.20,90,33693697.60,90,,
1951-11-21,-0.001646,-0.001872,-0.000152,-0.000622,33560661.60,90,33623613.20,90,,
1951-11-23,-0.010688,-0.010688,-0.010462,-0.010462,33201970.90,90,33560661.60,90,,
1951-11-24,-0.004503,-0.004503,-0.004399,-0.004399,33052478.80,90,33201970.90,90,,
1951-11-26,0.006040,0.006040,0.007655,0.007655,33273406.20,90,33052478.80,90,,
1951-11-27,0.010111,0.010111,0.008355,0.008355,33609826.40,90,33273406.20,90,,
1951-11-28,-0.001615,-0.002661,0.000330,-0.000703,33520389.80,90,33609826.40,90,,
1951-11-29,0.003945,0.003709,0.004827,0.004327,33644701.10,90,33520389.80,90,,
1951-11-30,0.009177,0.009131,0.008741,0.008475,33951915.20,90,33644701.10,90,,
1951-12-01,0.002584,0.002584,0.002465,0.002465,34039642.10,90,33951915.20,90,,
1951-12-03,0.003138,0.002810,0.001355,0.000879,34135279.10,90,34039642.10,90,,
1951-12-04,0.005726,0.005686,0.002614,0.002400,34329387.40,90,34135279.10,90,,
1951-12-05,-0.001595,-0.002647,-0.001018,-0.002998,34238507.00,90,34329387.40,90,,
1951-12-06,0.013168,0.012592,0.013428,0.012624,34341811.40,90,33914757.00,89,,
1951-12-07,0.001771,0.001699,0.001851,0.001373,34722646.20,90,34341811.40,89,,
1951-12-08,0.001447,0.001447,0.002210,0.002210,34772893.20,90,34722646.20,90,,
1951-12-10,0.000863,0.000863,0.000482,0.000482,34802897.80,90,34772893.20,90,,
1951-12-11,-0.005773,-0.005833,-0.006070,-0.006195,34599901.20,90,34802897.80,90,,
1951-12-12,0.003315,0.002966,-0.000067,-0.000808,34640213.40,90,34537764.80,89,,
1951-12-13,0.001133,0.001133,0.001469,0.001469,34741405.50,90,34640213.40,89,,
1951-12-14,-0.001109,-0.001109,0.000093,0.000093,34702879.00,90,34741405.50,90,,
1951-12-15,-0.000959,-0.000959,-0.000759,-0.000759,34669583.60,90,34702879.00,90,,
1951-12-17,0.002335,0.002335,0.001661,0.001661,34750522.40,90,34669583.60,90,,
1951-12-18,0.002677,0.002648,-0.001700,-0.001829,34842557.20,90,34750522.40,90,,
1951-12-19,0.004180,0.004180,0.004036,0.004036,34988197.50,90,34842557.20,90,,
1951-12-20,0.000161,-0.000001,0.000153,-0.000009,34988158.50,90,34988197.50,90,,
1951-12-21,-0.002331,-0.002423,-0.001811,-0.002111,34903369.90,90,34988158.50,90,,
1951-12-22,0.000716,0.000716,0.000039,0.000039,34928368.00,90,34903369.90,90,,
1951-12-24,0.000453,0.000453,0.001160,0.001160,34944201.40,90,34928368.00,90,,
1951-12-26,-0.004687,-0.005061,-0.006690,-0.007089,34767370.50,90,34944201.40,90,,
1951-12-27,0.009416,0.009318,0.010130,0.009804,35091338.10,90,34767370.50,90,,
1951-12-28,0.001613,0.001593,0.002589,0.002436,35147241.50,90,35091338.10,90,,
1951-12-29,-0.000175,-0.000175,-0.000269,-0.000269,35141092.40,90,35147241.50,90,,
1951-12-31,0.003378,0.003325,0.000991,0.000864,35444069.00,90,35141092.40,90,,
1952-01-02,0.001704,0.001640,0.005068,0.004909,35502204.80,90,35444069.00,90,,
1952-01-03,0.003292,0.003292,0.005128,0.005128,35619087.80,90,35502204.80,90,,
1952-01-04,0.002006,0.002006,0.004642,0.004642,35690540.60,90,35619087.80,90,,
1952-01-05,0.000846,0.000846,0.001851,0.001851,35720750.10,90,35690540.60,90,,
1952-01-07,-0.001374,-0.001374,-0.002616,-0.002616,35671653.10,90,35720750.10,90,,
1952-01-08,-0.004314,-0.004314,-0.006144,-0.006144,35517768.80,90,35671653.10,90,,
1952-01-09,-0.003135,-0.003309,-0.002321,-0.002479,35400224.60,90,35517768.80,90,,
1952-01-10,0.005586,0.005586,0.007704,0.007704,35597973.90,90,35400224.60,90,,
1952-01-11,0.005124,0.005081,0.004893,0.004760,35778872.80,90,35597973.90,90,,
1952-01-12,0.003461,0.003461,0.001667,0.001667,35902689.40,90,35778872.80,90,,
1952-01-14,0.004191,0.004191,0.001323,0.001323,36053139.80,90,35902689.40,90,,
1952-01-15,-0.004635,-0.004654,-0.005482,-0.005689,35885342.50,90,36053139.80,90,,
1952-01-16,0.001718,0.001516,0.002596,0.002149,35939752.20,90,35885342.50,90,,
1952-01-17,0.005137,0.005137,0.006075,0.006075,36124360.60,90,35939752.20,90,,
1952-01-18,0.002344,0.002344,0.001274,0.001274,36209027.10,90,36124360.60,90,,
1952-01-19,0.003118,0.003118,0.002238,0.002238,36321936.80,90,36209027.10,90,,
1952-01-21,0.005986,0.005935,0.004712,0.004584,36537499.40,90,36321936.80,90,,
1952-01-22,0.007251,0.007251,0.000318,0.000318,36802441.50,90,36537499.40,90,,
1952-01-23,-0.004835,-0.004967,-0.004415,-0.004553,36619648.40,90,36802441.50,90,,
1952-01-24,0.000962,0.000930,-0.000120,-0.000279,36653710.50,90,36619648.40,90,,
1952-01-25,-0.000561,-0.000561,0.000436,0.000436,36633151.90,90,36653710.50,90,,
1952-01-26,0.001419,0.001419,0.000129,0.000129,36685148.10,90,36633151.90,90,,
1952-01-28,0.001327,0.001327,0.001567,0.001567,36742037.60,90,36685148.10,90,,
1952-01-29,-0.001519,-0.001519,0.002862,0.002862,36686239.30,90,36742037.60,90,,
1952-01-30,-0.013720,-0.014259,-0.010538,-0.010894,36163127.90,90,36686239.30,90,,
1952-01-31,-0.003503,-0.003678,-0.001812,-0.002129,36042650.00,90,36163127.90,90,,
1952-02-01,0.006757,0.006757,0.002327,0.002327,36286182.10,90,36042650.00,90,,
1952-02-02,0.004354,0.004354,0.002718,0.002718,36444185.90,90,36286182.10,90,,
1952-02-04,-0.011955,-0.012001,-0.010317,-0.010482,36006828.10,90,36444185.90,90,,
1952-02-05,-0.000858,-0.000926,0.000568,0.000477,35973478.10,90,36006828.10,90,,
1952-02-06,0.004244,0.002831,0.001151,0.000359,36075320.10,90,35973478.10,90,,
1952-02-07,0.000821,-0.002308,0.001848,0.000803,35992061.60,90,36075320.10,90,,
1952-02-08,0.005674,0.005646,0.005545,0.005378,36195259.40,90,35992061.60,90,,
1952-02-09,0.000309,0.000309,0.000723,0.000723,36206460.50,90,36195259.40,90,,
1952-02-11,-0.003074,-0.005567,-0.001443,-0.001820,36004886.50,90,36206460.50,90,,
1952-02-13,-0.007742,-0.008330,-0.006741,-0.007873,35704982.20,90,36004886.50,90,,
1952-02-14,-0.001761,-0.001895,-0.000562,-0.000722,35637325.80,90,35704982.20,90,,
1952-02-15,-0.000101,-0.000450,0.001621,0.001124,35621289.60,90,35637325.80,90,,
1952-02-16,-0.000346,-0.000346,0.000786,0.000786,35608960.60,90,35621289.60,90,,
1952-02-18,-0.004310,-0.004397,-0.002939,-0.003160,35452375.60,90,35608960.60,90,,
1952-02-19,-0.015984,-0.016036,-0.013784,-0.013945,34883855.50,90,35452375.60,90,,
1952-02-20,-0.011015,-0.011596,-0.009361,-0.009926,34479336.60,90,34883855.50,90,,
1952-02-21,0.003367,0.003367,0.004944,0.004944,34595430.60,90,34479336.60,90,,
1952-02-23,0.008802,0.008802,0.007706,0.007706,34899942.10,90,34595430.60,90,,
1952-02-25,-0.005109,-0.005497,-0.003853,-0.004021,34708108.10,90,34899942.10,90,,
1952-02-26,-0.003572,-0.003572,-0.002685,-0.002685,34584138.80,90,34708108.10,90,,
1952-02-27,0.002454,0.001717,0.003712,0.002739,34643512.50,90,34584138.80,90,,
1952-02-28,0.005380,0.004895,0.004737,0.003980,34813094.10,90,34643512.50,90,,
1952-02-29,-0.001687,-0.001687,-0.002397,-0.002397,34754362.90,90,34813094.10,90,,
1952-03-01,0.000539,0.000539,0.000830,0.000830,34773084.50,90,34754362.90,90,,
1952-03-03,0.001721,0.001532,0.000079,-0.000019,34826339.60,90,34773084.50,90,,
1952-03-04,0.016448,0.016276,0.016100,0.015812,35393178.20,90,34826339.60,90,,
1952-03-05,0.001345,0.000976,0.000563,-0.000008,35487237.80,90,35393178.20,90,,
1952-03-06,0.000239,0.000135,0.001637,0.001221,35492023.00,90,35487237.80,90,,
1952-03-07,0.001479,0.001424,0.004971,0.004724,35453808.60,90,35403383.00,89,,
1952-03-08,0.002357,0.002357,0.002005,0.002005,35625360.30,90,35453808.60,89,,
1952-03-10,-0.007435,-0.007435,-0.007861,-0.007861,35360493.10,90,35625360.30,90,,
1952-03-11,0.001708,0.001415,0.004088,0.003245,35410530.50,90,35360493.10,90,,
1952-03-12,0.004414,0.004340,0.001381,0.001216,35564223.00,90,35410530.50,90,,
1952-03-13,0.000801,0.000801,0.000545,0.000545,35592703.40,90,35564223.00,90,,
1952-03-14,0.000705,0.000705,0.002849,0.002849,35617796.50,90,35592703.40,90,,
1952-03-15,0.003268,0.003268,0.000857,0.000857,35734208.60,90,35617796.50,90,,
1952-03-17,0.002952,0.002952,-0.000490,-0.000490,35839705.10,90,35734208.60,90,,
1952-03-18,-0.001079,-0.001159,0.000280,-0.000078,35797575.80,90,35839705.10,90,,
1952-03-19,-0.002263,-0.002605,-0.002613,-0.003062,35704314.90,90,35797575.80,90,,
1952-03-20,0.003192,0.003192,0.002401,0.002401,35818275.00,90,35704314.90,90,,
1952-03-21,0.001127,0.001127,0.001650,0.001650,35858633.80,90,35818275.00,90,,
1952-03-22,0.000485,0.000485,-0.000054,-0.000054,35876022.20,90,35858633.80,90,,
1952-03-24,-0.000705,-0.000705,-0.001218,-0.001218,35850744.20,90,35876022.20,90,,
1952-03-25,-0.005511,-0.005773,-0.003770,-0.004084,35643773.40,90,35850744.20,90,,
1952-03-26,-0.000022,-0.000117,0.000746,0.000441,35639585.90,90,35643773.40,90,,
1952-03-27,0.009812,0.009812,0.008790,0.008790,35989278.90,90,35639585.90,90,,
1952-03-28,0.007704,0.007685,0.004402,0.004253,36265848.50,90,35989278.90,90,,
1952-03-29,0.006911,0.006911,0.004692,0.004692,36516482.60,90,36265848.50,90,,
1952-03-31,0.001570,0.001519,0.001676,0.001588,36571939.90,90,36516482.60,90,,
1952-04-01,-0.007947,-0.008008,-0.004907,-0.005065,36279062.20,90,36571939.90,90,,
1952-04-02,-0.002271,-0.002271,-0.001547,-0.001547,36196656.40,90,36279062.20,90,,
1952-04-03,0.000089,0.000089,-0.000330,-0.000330,36199872.60,90,36196656.40,90,,
1952-04-04,-0.004513,-0.004513,-0.005177,-0.005177,36036486.90,90,36199872.60,90,,
1952-04-05,-0.000933,-0.000933,-0.000604,-0.000604,36002862.70,90,36036486.90,90,,
1952-04-07,-0.009391,-0.009411,-0.008197,-0.008396,35664047.10,90,36002862.70,90,,
1952-04-08,0.005936,0.005936,0.006480,0.006480,35875737.70,90,35664047.10,90,,
1952-04-09,0.001058,0.001013,-0.000402,-0.000542,35912076.10,90,35875737.70,90,,
1952-04-10,0.007573,0.007573,0.006151,0.006151,36190939.40,90,35912076.10,90,,
1952-04-12,0.001633,0.001633,0.000289,0.000289,36250045.40,90,36190939.40,90,,
1952-04-14,-0.008783,-0.008783,-0.007834,-0.007834,35931661.50,90,36250045.40,90,,
1952-04-15,-0.012568,-0.013042,-0.011639,-0.012472,35463026.80,90,35931661.50,90,,
1952-04-16,-0.002764,-0.002952,-0.000600,-0.000874,35358324.80,90,35463026.80,90,,
1952-04-17,-0.006897,-0.006897,-0.005831,-0.005831,35114466.50,90,35358324.80,90,,
1952-04-18,0.003947,0.003947,0.003654,0.003654,35253054.40,90,35114466.50,90,,
1952-04-19,0.000321,0.000321,0.001878,0.001878,35264369.90,90,35253054.40,90,,
1952-04-21,0.008056,0.007969,0.005533,0.005424,35545376.60,90,35264369.90,90,,
1952-04-22,-0.005181,-0.005317,-0.004892,-0.005030,35356376.40,90,35545376.60,90,,
1952-04-23,-0.004014,-0.004014,-0.005389,-0.005389,35214471.00,90,35356376.40,90,,
1952-04-24,-0.002317,-0.002317,-0.001813,-0.001813,35132867.50,90,35214471.00,90,,
1952-04-25,0.005603,0.005603,0.008128,0.008128,35329706.90,90,35132867.50,90,,
1952-04-26,0.001921,0.001921,0.003923,0.003923,35397589.40,90,35329706.90,90,,
1952-04-28,-0.001335,-0.001401,-0.002430,-0.002628,35347983.00,90,35397589.40,90,,
1952-04-29,-0.002007,-0.002415,-0.002596,-0.002690,35262626.00,90,35347983.00,90,,
1952-04-30,-0.007148,-0.007558,-0.007447,-0.008051,34996117.10,90,35262626.00,90,,
1952-05-01,-0.006750,-0.006750,-0.008758,-0.008758,34759910.10,90,34996117.10,90,,
1952-05-02,0.016835,0.016746,0.016188,0.016032,35341990.10,90,34759910.10,90,,
1952-05-03,0.001534,0.001534,0.002154,0.002154,35396212.60,90,35341990.10,90,,
1952-05-05,0.004028,0.004028,0.000688,0.000688,35538791.90,90,35396212.60,90,,
1952-05-06,0.001659,-0.000666,0.001467,0.000444,35515139.60,90,35538791.90,90,,
1952-05-07,0.008121,0.006091,0.007071,0.006637,35731471.00,90,35515139.60,90,,
1952-05-08,0.002297,0.001931,0.002161,0.001943,35827056.20,90,35731471.00,90,,
1952-05-09,-0.000552,-0.000588,-0.000013,-0.000170,35806004.10,90,35827056.20,90,,
1952-05-10,-0.001535,-0.001535,-0.000068,-0.000068,35751057.60,90,35806004.10,90,,
1952-05-12,0.000270,-0.002715,-0.000702,-0.002261,35654009.10,90,35751057.60,90,,
1952-05-13,0.001614,0.001414,0.000851,0.000588,35704420.80,90,35654009.10,90,,
1952-05-14,-0.004731,-0.004746,-0.005558,-0.005716,35534958.90,90,35704420.80,90,,
1952-05-15,-0.002669,-0.002890,-0.002797,-0.003179,35432246.60,90,35534958.90,90,,
1952-05-16,-0.001464,-0.001670,-0.000679,-0.000812,35373072.80,90,35432246.60,90,,
1952-05-17,0.000316,0.000316,0.000551,0.000551,35384251.10,90,35373072.80,90,,
1952-05-19,0.001752,0.001677,0.000683,0.000456,35443599.60,90,35384251.10,90,,
1952-05-20,0.005788,0.005736,0.005277,0.005091,35646910.10,90,35443599.60,90,,
1952-05-21,0.001449,0.001449,0.002849,0.002849,35698552.80,90,35646910.10,90,,
1952-05-22,0.006316,0.006316,0.007087,0.007087,35924041.10,90,35698552.80,90,,
1952-05-23,-0.001067,-0.001067,-0.001297,-0.001297,35885698.80,90,35924041.10,90,,
1952-05-24,0.000057,0.000057,-0.000112,-0.000112,35887759.40,90,35885698.80,90,,
1952-05-26,0.003098,0.002325,0.002840,0.002056,35971215.10,90,35887759.40,90,,
1952-05-27,-0.002127,-0.002740,0.000552,-0.000337,35872667.10,90,35971215.10,90,,
1952-05-28,-0.001543,-0.001613,-0.002509,-0.002683,35814812.50,90,35872667.10,90,,
1952-05-29,0.000818,0.000641,0.000579,0.000366,35837771.20,90,35814812.50,90,,
1952-06-02,-0.002093,-0.002316,-0.002593,-0.003027,35754764.10,90,35837771.20,90,,
